code,date,big1000,big400,retail,people
6625,20260918,44.07,49.61,34.22,10468.0
6626,20260918,59.56,77.35,10.84,424.0
6627,20260918,65.81,77.55,4.79,267.0
6629,20260918,79.95,84.02,6.49,945.0
6633,20260918,95.66,95.66,4.32,1367.0
6634,20260918,51.25,66.18,16.69,2237.0
6635,20260918,100.0,100.0,0.0,1.0
6637,20260918,53.8,59.22,32.01,3344.0
6638,20260918,56.74,70.5,15.97,1137.0
6639,20260918,59.55,71.49,9.45,913.0
6640,20260918,63.77,65.67,22.18,13343.0
6641,20260918,49.83,60.24,19.34,1982.0
6642,20260918,46.24,58.8,20.99,3236.0
6643,20260918,33.41,37.21,48.49,22811.0
6645,20260918,26.16,43.81,29.03,6613.0
6648,20260918,54.02,68.03,16.18,9199.0
6649,20260918,35.26,53.52,19.48,18407.0
6650,20260918,61.87,80.17,5.89,481.0
6651,20260918,32.44,51.82,22.54,3443.0
6652,20260918,69.5,79.07,6.97,1689.0
6653,20260918,95.45,95.45,1.16,282.0
6654,20260918,71.17,78.39,8.05,3381.0
6655,20260918,76.44,86.12,3.98,978.0
6656,20260918,82.4,90.33,1.71,66.0
6657,20260918,21.76,35.43,33.92,15835.0
6658,20260918,31.49,43.26,35.85,10944.0
6659,20260918,70.62,80.63,7.23,1122.0
6660,20260918,100.0,100.0,0.0,1.0
6661,20260918,61.9,66.09,17.12,1286.0
6662,20260918,40.18,47.67,18.14,4668.0
6664,20260918,36.54,54.89,32.21,17235.0
6665,20260918,59.37,65.83,18.9,1826.0
6666,20260918,77.96,78.82,12.99,2183.0
6667,20260918,50.43,54.9,36.25,13156.0
6668,20260918,52.32,54.36,32.23,14438.0
6669,20260918,53.3,63.05,20.31,177902.0
6670,20260918,65.51,78.43,8.8,5990.0
6671,20260918,56.6,75.15,10.01,1385.0
6672,20260918,17.61,32.53,55.11,55432.0
6673,20260918,25.42,30.57,51.97,3107.0
6674,20260918,81.38,84.27,9.92,1778.0
6676,20260918,55.07,61.5,16.7,4356.0
6677,20260918,57.04,63.98,17.39,1933.0
6679,20260918,43.83,53.02,25.61,7129.0
6680,20260918,63.64,71.58,10.68,928.0
6681,20260918,0.0,0.0,100.0,7.0
6682,20260918,47.7,53.09,30.18,11158.0
6683,20260918,11.24,22.06,42.07,30044.0
6684,20260918,31.51,36.65,50.66,23854.0
6688,20260918,49.8,73.88,6.1,197.0
6689,20260918,33.95,49.07,38.59,10300.0
6690,20260918,59.73,59.73,30.93,5563.0
6691,20260918,54.27,67.79,18.21,18075.0
6692,20260918,61.91,71.75,13.27,2112.0
6693,20260918,31.39,40.57,30.75,6851.0
6695,20260918,45.07,49.52,34.29,22676.0
6696,20260918,52.27,63.39,14.71,29720.0
6697,20260918,61.11,66.75,24.74,2194.0
6698,20260918,31.08,38.34,40.39,35852.0
6699,20260918,75.24,85.49,4.23,762.0
6701,20260918,97.98,97.98,1.33,758.0
6702,20260918,75.46,79.73,8.7,11477.0
6703,20260918,38.72,51.31,36.71,23340.0
6704,20260918,32.39,44.77,22.78,3567.0
6705,20260918,54.99,73.6,9.63,656.0
6706,20260918,15.35,24.54,55.24,50048.0
6707,20260918,71.73,80.07,10.15,1495.0
6708,20260918,42.81,53.49,27.24,2279.0
6709,20260918,53.12,64.28,15.14,1949.0
6712,20260918,31.11,40.15,38.14,29002.0
6713,20260918,37.76,60.25,16.73,885.0
6715,20260918,65.47,75.11,11.29,6120.0
6716,20260918,22.24,34.82,27.05,3211.0
6717,20260918,56.28,75.04,9.57,427.0
6719,20260918,43.05,48.93,38.86,26707.0
6720,20260918,25.49,58.13,14.98,1362.0
6721,20260918,37.77,50.55,19.81,1641.0
6722,20260918,74.1,76.79,11.77,2556.0
6723,20260918,42.18,58.68,19.77,1230.0
6724,20260918,62.32,62.32,19.72,1841.0
6725,20260918,58.66,64.52,23.89,6397.0
6726,20260918,100.0,100.0,0.0,1.0
6727,20260918,4.8,25.87,38.91,40455.0
6728,20260918,59.01,63.32,23.32,2898.0
6729,20260918,31.19,47.9,22.26,1500.0
6730,20260918,60.56,74.31,9.41,994.0
6731,20260918,99.44,99.44,0.54,186.0
6732,20260918,46.31,49.43,39.58,9478.0
6733,20260918,40.25,48.7,28.48,7302.0
6734,20260918,46.05,59.48,20.82,2204.0
6735,20260918,35.59,48.6,28.31,5214.0
6736,20260918,93.39,93.39,3.5,850.0
6737,20260918,76.41,80.84,10.39,1365.0
6738,20260918,45.89,66.63,8.55,535.0
6739,20260918,48.11,57.36,28.13,11079.0
6741,20260918,58.33,70.09,17.66,6760.0
6742,20260918,25.94,35.04,42.86,41114.0
6743,20260918,58.02,64.02,22.49,8976.0
6744,20260918,52.96,65.84,10.71,418.0
6746,20260918,97.59,99.59,0.4,6.0
6748,20260918,26.77,35.2,35.96,6909.0
6749,20260918,100.0,100.0,0.0,1.0
6750,20260918,40.28,59.14,19.17,1843.0
6751,20260918,56.93,64.69,26.37,2414.0
6752,20260918,21.07,47.77,21.75,3707.0
6753,20260918,51.34,58.74,28.69,17112.0
6754,20260918,81.35,83.1,11.85,2192.0
6755,20260918,40.99,53.73,15.18,1238.0
6756,20260918,58.12,62.46,27.27,8283.0
6757,20260918,72.94,75.01,19.95,134836.0
6758,20260918,74.89,81.83,5.72,250.0
6760,20260918,100.0,100.0,0.0,1.0
6761,20260918,29.93,39.02,41.67,12952.0
6762,20260918,61.86,77.6,8.95,911.0
6763,20260918,57.3,61.53,30.7,18067.0
6764,20260918,98.27,98.27,1.38,255.0
6767,20260918,51.86,59.3,18.85,1465.0
6768,20260918,76.18,81.88,11.07,7066.0
6770,20260918,42.6,47.18,40.0,669631.0
6771,20260918,18.13,43.2,27.8,1766.0
6772,20260918,96.66,98.74,0.2,9.0
6775,20260918,56.44,62.65,17.13,4191.0
6776,20260918,61.35,66.67,23.99,7465.0
6778,20260918,100.0,100.0,0.0,1.0
6779,20260918,100.0,100.0,0.0,1.0
6780,20260918,53.37,83.42,4.65,237.0
6781,20260918,67.69,70.04,21.1,28463.0
6782,20260918,35.54,51.63,18.5,6282.0
6784,20260918,30.34,51.19,21.61,895.0
6785,20260918,54.52,60.95,19.98,4453.0
6786,20260918,0.0,9.05,59.17,17433.0
6787,20260918,9.83,24.58,43.79,19693.0
6788,20260918,14.22,21.84,56.79,27976.0
6789,20260918,69.2,72.3,20.18,54278.0
6790,20260918,75.33,78.57,13.76,11106.0
6791,20260918,56.02,74.26,17.55,1962.0
6792,20260918,48.08,53.89,28.62,3987.0
6793,20260918,22.4,39.08,30.06,23749.0
6794,20260918,67.21,78.61,7.37,1148.0
6796,20260918,33.96,47.42,27.64,3016.0
6797,20260918,29.99,48.8,36.8,26743.0
6798,20260918,55.68,73.35,5.42,5881.0
6799,20260918,21.07,32.31,49.66,30264.0
6803,20260918,54.28,56.34,36.84,14712.0
6804,20260918,47.17,64.22,16.7,2182.0
6805,20260918,51.27,63.53,14.48,18357.0
6806,20260918,58.45,60.24,30.77,30964.0
6807,20260918,73.55,81.42,7.41,970.0
6808,20260918,44.16,54.25,17.22,2201.0
6810,20260918,21.39,35.37,28.08,25163.0
6811,20260918,61.94,66.41,21.77,5353.0
6812,20260918,26.29,40.99,33.05,7335.0
6813,20260918,48.86,62.5,17.21,633.0
6814,20260918,73.55,82.81,7.17,728.0
6815,20260918,49.84,67.2,13.89,8314.0
6816,20260918,61.98,70.99,13.99,434.0
6817,20260918,54.89,54.89,26.12,1097.0
6818,20260918,55.91,66.5,19.59,1383.0
6819,20260918,41.13,56.28,18.1,1287.0
6820,20260918,71.9,71.9,14.97,1613.0
6821,20260918,39.67,51.96,31.07,3921.0
6822,20260918,100.0,100.0,0.0,1.0
6823,20260918,50.99,55.26,25.1,2491.0
6824,20260918,100.0,100.0,0.0,1.0
6825,20260918,61.71,73.37,8.69,586.0
6826,20260918,68.07,74.68,15.03,7054.0
6827,20260918,49.26,62.27,12.35,1502.0
6829,20260918,63.0,66.11,23.25,11013.0
6830,20260918,17.64,31.03,46.79,26051.0
6831,20260918,37.85,57.79,18.3,11652.0
6832,20260918,82.84,86.1,8.0,3574.0
6833,20260918,79.3,85.79,7.92,903.0
6834,20260918,47.8,60.84,26.91,11749.0
6835,20260918,68.85,78.78,11.11,2111.0
6837,20260918,41.11,59.15,16.33,1001.0
6838,20260918,54.11,61.45,19.96,6731.0
6839,20260918,74.27,80.58,4.91,902.0
6840,20260918,37.6,53.41,22.25,1964.0
6841,20260918,37.03,47.6,36.8,11958.0
6842,20260918,27.41,39.35,33.83,2152.0
6843,20260918,55.9,76.75,14.49,1214.0
6844,20260918,55.96,63.45,16.96,3345.0
6846,20260918,64.19,66.78,17.83,1470.0
6847,20260918,19.67,55.89,21.26,638.0
6848,20260918,29.84,52.95,17.35,525.0
6849,20260918,37.37,48.23,31.04,6117.0
6850,20260918,41.06,60.65,13.12,926.0
6851,20260918,100.0,100.0,0.0,1.0
6854,20260918,54.65,64.98,19.11,6114.0
6855,20260918,41.79,61.33,12.59,1987.0
6856,20260918,74.28,83.6,8.76,938.0
6857,20260918,94.62,94.62,2.7,417.0
6858,20260918,82.2,89.89,5.25,336.0
6859,20260918,55.88,64.46,16.9,2525.0
6861,20260918,48.55,48.55,34.28,13442.0
6862,20260918,68.91,69.86,22.31,6327.0
6863,20260918,72.27,75.57,15.39,4473.0
6864,20260918,12.23,37.11,24.44,4230.0
6865,20260918,36.26,50.68,26.79,1401.0
6866,20260918,99.73,99.73,0.0,2.0
6867,20260918,78.62,86.42,7.53,811.0
6868,20260918,27.27,55.37,9.68,491.0
6869,20260918,45.88,55.03,33.22,20706.0
6870,20260918,60.15,73.76,11.62,2446.0
6872,20260918,42.9,57.56,21.34,2915.0
6873,20260918,53.86,62.14,23.99,11606.0
6874,20260918,39.58,53.6,29.27,2886.0
6875,20260918,52.59,61.35,19.15,4751.0
6876,20260918,16.73,31.69,25.78,20199.0
6877,20260918,58.97,74.5,13.24,3225.0
6878,20260918,84.69,88.93,5.67,1112.0
6879,20260918,80.25,89.17,3.42,350.0
6881,20260918,49.96,57.92,12.02,952.0
6882,20260918,31.49,59.1,18.41,818.0
6883,20260918,80.38,87.72,4.25,689.0
6884,20260918,69.21,73.01,16.3,1312.0
6885,20260918,22.46,36.85,34.18,22439.0
6886,20260918,84.94,90.03,4.06,14392.0
6887,20260918,82.02,91.81,3.78,858.0
6890,20260918,91.97,92.24,5.4,7466.0
6891,20260918,73.74,77.01,13.31,5739.0
6892,20260918,36.89,56.8,15.58,2588.0
6894,20260918,55.07,60.99,17.42,2781.0
6895,20260918,50.99,61.05,21.81,2866.0
6897,20260918,100.0,100.0,0.0,1.0
6898,20260918,45.84,59.19,18.06,1565.0
6899,20260918,61.26,80.06,12.0,1979.0
6901,20260918,80.53,82.61,10.81,23692.0
6902,20260918,58.93,70.35,11.1,6816.0
6903,20260918,65.51,68.08,22.6,9782.0
6904,20260918,64.36,79.9,5.29,599.0
6905,20260918,100.0,100.0,0.0,2.0
6906,20260918,47.8,57.9,27.31,3391.0
6907,20260918,62.26,65.22,23.9,7347.0
6908,20260918,86.39,86.39,7.98,1186.0
6909,20260918,20.73,37.83,37.52,12820.0
6910,20260918,49.55,57.05,20.77,1587.0
6911,20260918,44.33,61.89,15.23,939.0
6912,20260918,69.43,77.04,8.67,2014.0
6913,20260918,42.24,53.96,19.34,4253.0
6914,20260918,67.03,72.14,16.15,4555.0
6915,20260918,84.8,88.44,9.01,1126.0
6916,20260918,72.7,78.98,10.86,2071.0
6917,20260918,28.68,43.12,25.87,2555.0
6918,20260918,27.66,48.97,22.45,2008.0
6919,20260918,66.99,73.19,14.79,66259.0
6920,20260918,57.0,62.89,22.25,12269.0
6921,20260918,75.17,78.02,12.08,876.0
6922,20260918,56.68,62.9,19.36,3088.0
6923,20260918,55.25,69.7,13.74,3478.0
6924,20260918,73.08,82.21,8.15,599.0
6925,20260918,41.69,60.42,30.65,3029.0
6926,20260918,60.92,80.75,5.85,688.0
6927,20260918,52.75,67.91,14.98,1294.0
6928,20260918,76.07,79.69,14.34,4327.0
6929,20260918,86.91,89.57,7.86,1539.0
6930,20260918,100.0,100.0,0.0,1.0
6931,20260918,49.75,70.05,13.6,3340.0
6932,20260918,74.55,80.46,8.61,5269.0
6933,20260918,60.09,66.73,18.1,4496.0
6934,20260918,57.46,65.87,15.71,1576.0
6935,20260918,72.81,82.34,6.62,579.0
6936,20260918,64.77,76.19,14.42,3781.0
6937,20260918,54.42,63.81,21.84,8453.0
6938,20260918,54.14,67.01,11.23,666.0
6939,20260918,56.07,63.07,11.29,662.0
6940,20260918,39.84,54.41,18.43,9252.0
6942,20260918,100.0,100.0,0.0,1.0
6943,20260918,100.0,100.0,0.0,1.0
6944,20260918,36.28,55.28,20.59,17379.0
6945,20260918,52.32,62.99,20.28,5565.0
6946,20260918,90.82,93.89,2.7,1890.0
6947,20260918,60.13,70.28,16.72,5655.0
6949,20260918,89.42,93.14,2.5,8269.0
6950,20260918,89.71,95.79,1.38,435.0
6951,20260918,63.9,66.23,19.6,4542.0
6952,20260918,79.94,86.87,8.47,2413.0
6953,20260918,56.2,63.56,19.54,3114.0
6954,20260918,100.0,100.0,0.0,1.0
6955,20260918,49.64,60.3,7.78,513.0
6957,20260918,54.12,72.13,8.8,1872.0
6958,20260918,93.04,94.17,3.22,3393.0
6959,20260918,33.17,40.77,29.69,4016.0
6961,20260918,33.34,44.48,30.32,3764.0
6962,20260918,46.53,52.71,29.24,32778.0
6963,20260918,85.35,87.95,3.34,207.0
6965,20260918,91.01,92.49,3.93,2336.0
6967,20260918,39.25,65.44,19.06,1738.0
6968,20260918,44.13,58.77,21.62,3511.0
6969,20260918,40.67,53.73,18.95,1741.0
6971,20260918,61.37,73.78,16.55,1621.0
6972,20260918,63.73,83.82,5.06,355.0
6973,20260918,41.45,67.8,10.52,882.0
6976,20260918,73.74,80.55,8.15,5978.0
6977,20260918,15.91,39.13,29.91,1818.0
6978,20260918,98.31,98.31,1.31,35.0
6979,20260918,39.6,59.53,10.55,432.0
6980,20260918,72.41,77.37,16.23,2341.0
6982,20260918,53.53,65.02,21.69,2747.0
6983,20260918,16.01,43.49,26.31,3340.0
6984,20260918,27.71,56.57,9.28,343.0
6985,20260918,100.0,100.0,0.0,1.0
6986,20260918,36.71,49.34,16.98,1942.0
6987,20260918,86.94,90.56,3.07,1146.0
6988,20260918,64.86,78.58,6.18,456.0
6990,20260918,76.26,82.27,14.64,5577.0
6991,20260918,100.0,100.0,0.0,1.0
6992,20260918,43.34,72.86,6.13,464.0
6993,20260918,100.0,100.0,0.0,1.0
6994,20260918,36.98,44.99,35.83,6872.0
6995,20260918,28.93,45.64,18.01,3715.0
6996,20260918,55.68,61.16,17.58,2460.0
6997,20260918,77.74,82.26,9.23,747.0
6999,20260918,57.3,77.34,4.81,257.0
7402,20260918,26.96,34.35,46.51,21153.0
7415,20260918,33.05,61.7,11.6,2527.0
7418,20260918,85.31,96.14,0.57,260.0
7419,20260918,39.37,49.48,33.97,4706.0
7421,20260918,0.0,0.0,69.71,537.0
7422,20260918,78.47,82.47,7.87,241.0
7426,20260918,100.0,100.0,0.0,1.0
7427,20260918,19.64,31.03,42.74,5171.0
7443,20260918,73.22,82.47,6.25,348.0
7452,20260918,87.89,87.89,9.29,109.0
7455,20260918,73.87,82.75,5.51,267.0
7507,20260918,70.21,78.25,6.56,1115.0
7516,20260918,14.79,36.61,40.66,24233.0
7530,20260918,45.99,54.7,29.47,3392.0
7547,20260918,66.12,73.11,18.04,2011.0
7551,20260918,42.93,56.65,13.71,441.0
7555,20260918,86.14,87.67,5.7,417.0
7556,20260918,54.58,64.38,20.12,2695.0
7558,20260918,22.51,52.37,17.52,813.0
7561,20260918,55.15,60.63,10.67,735.0
7562,20260918,63.04,76.4,7.04,279.0
7566,20260918,55.01,66.92,12.45,7897.0
7570,20260918,100.0,100.0,0.0,1.0
7575,20260918,32.69,52.1,12.02,559.0
7578,20260918,44.44,64.56,15.15,1757.0
7583,20260918,72.97,88.29,7.11,457.0
7584,20260918,51.83,71.29,17.04,970.0
7590,20260918,77.3,82.05,10.09,2525.0
7595,20260918,45.91,72.12,8.66,824.0
7607,20260918,62.37,71.95,7.79,675.0
7610,20260918,39.66,50.04,33.75,21976.0
7631,20260918,52.83,71.78,15.55,1243.0
7642,20260918,78.35,80.03,14.75,2052.0
7660,20260918,100.0,100.0,0.0,1.0
7669,20260918,4.94,32.84,26.83,3670.0
7686,20260918,85.86,87.82,5.03,1841.0
7689,20260918,81.71,84.52,11.31,7706.0
7702,20260918,87.96,92.71,2.17,354.0
7703,20260918,46.66,59.08,26.2,4314.0
7704,20260918,42.11,59.63,16.53,1609.0
7705,20260918,61.81,68.85,20.62,13787.0
7706,20260918,91.29,91.29,4.77,241.0
7707,20260918,39.85,46.48,23.02,3288.0
7708,20260918,61.96,63.59,21.87,3002.0
7709,20260918,77.39,79.43,14.22,2655.0
7710,20260918,97.54,99.02,0.8,309.0
7711,20260918,52.68,61.18,21.31,9622.0
7712,20260918,35.55,53.63,24.74,4433.0
7713,20260918,78.28,84.76,4.91,764.0
7714,20260918,47.95,66.63,23.61,2779.0
7715,20260918,39.76,56.05,23.41,2106.0
7716,20260918,66.12,82.58,8.06,547.0
7717,20260918,35.38,51.39,30.32,9697.0
7718,20260918,65.72,78.27,9.2,1027.0
7719,20260918,11.31,20.73,53.07,16140.0
7720,20260918,100.0,100.0,0.0,1.0
7721,20260918,52.76,60.8,19.03,3480.0
7722,20260918,83.64,84.98,13.25,20613.0
7723,20260918,47.21,56.43,26.91,4402.0
7724,20260918,70.85,84.3,4.59,298.0
7725,20260918,79.54,84.13,3.85,299.0
7726,20260918,80.37,87.24,3.94,181.0
7728,20260918,45.73,57.12,27.46,3373.0
7729,20260918,45.32,56.48,20.29,17159.0
7730,20260918,60.72,69.92,11.46,1209.0
7731,20260918,67.42,71.96,13.07,9024.0
7732,20260918,84.44,88.91,4.89,875.0
7734,20260918,67.31,71.73,16.08,14138.0
7735,20260918,87.5,92.97,3.52,2774.0
7736,20260918,76.73,84.69,7.62,1564.0
7737,20260918,56.78,77.83,6.75,372.0
7738,20260918,32.17,57.71,14.32,1663.0
7740,20260918,54.1,64.57,17.81,2834.0
7742,20260918,65.0,68.98,24.63,7319.0
7743,20260918,57.39,74.67,8.94,926.0
7744,20260918,61.78,75.52,10.88,2480.0
7745,20260918,56.71,71.13,16.38,546.0
7746,20260918,92.41,95.51,1.11,27.0
7747,20260918,76.63,79.92,5.1,953.0
7748,20260918,50.07,68.37,5.49,212.0
7749,20260918,28.99,46.73,26.38,7963.0
7750,20260918,61.59,75.29,10.27,11126.0
7751,20260918,36.95,46.66,20.56,10641.0
7752,20260918,81.66,86.11,5.3,2205.0
7753,20260918,65.34,74.15,15.43,2360.0
7754,20260918,56.35,70.26,10.36,1795.0
7756,20260918,59.42,70.83,3.5,263.0
7757,20260918,40.98,59.28,20.46,2627.0
7758,20260918,80.09,83.4,5.56,377.0
7759,20260918,73.5,80.94,7.46,1022.0
7760,20260918,49.88,65.12,8.91,1494.0
7761,20260918,34.23,49.32,19.32,1435.0
7762,20260918,39.54,55.34,13.73,1432.0
7763,20260918,76.51,82.08,9.36,2901.0
7764,20260918,68.92,81.51,8.22,777.0
7765,20260918,56.68,60.46,22.56,6158.0
7767,20260918,55.7,71.61,13.19,1091.0
7768,20260918,55.54,64.19,17.11,6529.0
7769,20260918,56.92,67.23,12.7,59892.0
7770,20260918,62.44,74.26,10.45,1090.0
7771,20260918,75.7,82.1,6.7,516.0
7772,20260918,52.82,56.09,31.64,5265.0
7773,20260918,42.81,57.6,15.28,986.0
7775,20260918,100.0,100.0,0.0,1.0
7776,20260918,63.72,74.56,11.52,1081.0
7777,20260918,59.53,64.46,26.1,19114.0
7779,20260918,56.73,66.95,7.01,369.0
7780,20260918,73.52,75.57,18.44,43370.0
7781,20260918,69.03,73.14,14.24,17570.0
7782,20260918,65.8,76.05,13.69,1111.0
7783,20260918,89.51,91.8,3.58,1166.0
7784,20260918,82.12,87.43,5.34,1452.0
