date,code,key,raw,ret
2025-08-22,6515.TW,us_index,-0.73,-2.655
2025-08-22,6515.TW,nvda,-0.19,-2.655
2025-08-25,6515.TW,adr,3.98,2.727
2025-08-25,6515.TW,us_index,4.05,2.727
2025-08-25,6515.TW,nvda,1.38,2.727
2025-08-25,6515.TW,vix,2.0,2.727
2025-08-26,6515.TW,adr,1.79,0.885
2025-08-26,6515.TW,us_index,0.05,0.885
2025-08-26,6515.TW,nvda,0.82,0.885
2025-08-27,6515.TW,adr,2.13,9.649
2025-08-27,6515.TW,us_index,1.35,9.649
2025-08-27,6515.TW,nvda,0.87,9.649
2025-08-29,6515.TW,adr,-0.68,10.0
2025-08-29,6515.TW,us_index,0.73,10.0
2025-08-29,6515.TW,nvda,-0.63,10.0
2025-09-01,6515.TW,adr,-4.97,9.818
2025-09-01,6515.TW,us_index,-4.72,9.818
2025-09-01,6515.TW,nvda,-2.66,9.818
2025-09-01,6515.TW,limit,8.0,9.818
2025-09-02,6515.TW,limit,8.0,1.656
2025-09-03,6515.TW,adr,-1.72,1.954
2025-09-03,6515.TW,us_index,-1.68,1.954
2025-09-03,6515.TW,nvda,-1.56,1.954
2025-09-03,6515.TW,vix,-3.0,1.954
2025-09-04,6515.TW,adr,2.1,1.597
2025-09-04,6515.TW,us_index,-0.34,1.597
2025-09-04,6515.TW,nvda,-0.07,1.597
2025-09-05,6515.TW,adr,2.64,9.748
2025-09-05,6515.TW,us_index,2.01,9.748
2025-09-05,6515.TW,nvda,0.49,9.748
2025-09-08,6515.TW,adr,5.58,-1.433
2025-09-08,6515.TW,us_index,2.48,-1.433
2025-09-08,6515.TW,nvda,-2.16,-1.433
2025-09-08,6515.TW,limit,8.0,-1.433
2025-09-09,6515.TW,adr,2.48,2.326
2025-09-09,6515.TW,us_index,1.26,2.326
2025-09-09,6515.TW,nvda,0.62,2.326
2025-09-10,6515.TW,adr,2.41,-1.136
2025-09-10,6515.TW,us_index,0.26,-1.136
2025-09-10,6515.TW,nvda,1.16,-1.136
2025-09-11,6515.TW,adr,6.07,-3.161
2025-09-11,6515.TW,us_index,3.56,-3.161
2025-09-11,6515.TW,nvda,3.08,-3.161
2025-09-12,6515.TW,adr,-0.94,-5.045
2025-09-12,6515.TW,us_index,0.94,-5.045
2025-09-12,6515.TW,nvda,-0.07,-5.045
2025-09-15,6515.TW,adr,0.26,-0.312
2025-09-15,6515.TW,us_index,0.16,-0.312
2025-09-15,6515.TW,nvda,0.29,-0.312
2025-09-16,6515.TW,adr,1.26,7.524
2025-09-16,6515.TW,us_index,1.45,7.524
2025-09-16,6515.TW,nvda,-0.03,7.524
2025-09-17,6515.TW,adr,0.42,-0.583
2025-09-17,6515.TW,us_index,0.48,-0.583
2025-09-17,6515.TW,nvda,-1.29,-0.583
2025-09-18,6515.TW,adr,0.45,9.971
2025-09-18,6515.TW,us_index,-0.47,9.971
2025-09-18,6515.TW,nvda,-2.1,9.971
2025-09-19,6515.TW,adr,3.56,-1.6
2025-09-19,6515.TW,us_index,5.39,-1.6
2025-09-19,6515.TW,nvda,2.8,-1.6
2025-09-19,6515.TW,limit,8.0,-1.6
2025-09-22,6515.TW,adr,-2.25,9.485
2025-09-22,6515.TW,us_index,-1.1,9.485
2025-09-22,6515.TW,nvda,0.2,9.485
2025-09-23,6515.TW,adr,4.69,-0.248
2025-09-23,6515.TW,us_index,2.36,-0.248
2025-09-23,6515.TW,nvda,3.14,-0.248
2025-09-24,6515.TW,adr,5.92,0.744
2025-09-24,6515.TW,us_index,-0.52,0.744
2025-09-24,6515.TW,nvda,-2.26,0.744
2025-09-25,6515.TW,adr,-1.13,-0.493
2025-09-25,6515.TW,us_index,-0.27,-0.493
2025-09-25,6515.TW,nvda,-0.65,-0.493
2025-09-26,6515.TW,adr,-2.31,4.208
2025-09-26,6515.TW,us_index,-0.29,4.208
2025-09-26,6515.TW,nvda,0.33,4.208
2025-09-30,6515.TW,adr,-1.98,7.601
2025-09-30,6515.TW,us_index,0.73,7.601
2025-09-30,6515.TW,nvda,1.87,7.601
2025-10-01,6515.TW,adr,3.55,0.221
2025-10-01,6515.TW,us_index,1.3,0.221
2025-10-01,6515.TW,nvda,2.08,0.221
2025-10-03,6515.TW,adr,-0.2,-1.542
2025-10-03,6515.TW,us_index,2.91,-1.542
2025-10-03,6515.TW,nvda,0.7,-1.542
2025-10-07,6515.TW,adr,7.86,-4.922
2025-10-07,6515.TW,us_index,3.37,-4.922
2025-10-07,6515.TW,nvda,-1.42,-4.922
2025-10-08,6515.TW,adr,-4.43,2.588
2025-10-08,6515.TW,us_index,-3.08,2.588
2025-10-08,6515.TW,nvda,-0.22,2.588
2025-10-09,6515.TW,adr,5.71,5.275
2025-10-09,6515.TW,us_index,5.1,5.275
2025-10-09,6515.TW,nvda,1.76,5.275
2025-10-13,6515.TW,adr,-12.69,-1.089
2025-10-13,6515.TW,us_index,-6.0,-1.089
2025-10-13,6515.TW,nvda,-2.45,-1.089
2025-10-13,6515.TW,vix,-3.0,-1.089
2025-10-14,6515.TW,adr,12.67,0.22
2025-10-14,6515.TW,us_index,6.0,0.22
2025-10-14,6515.TW,nvda,2.25,0.22
2025-10-14,6515.TW,vix,2.0,0.22
2025-10-15,6515.TW,adr,-3.67,7.912
2025-10-15,6515.TW,us_index,-3.42,7.912
2025-10-15,6515.TW,nvda,-3.52,7.912
2025-10-16,6515.TW,adr,4.74,-1.018
2025-10-16,6515.TW,us_index,4.49,-1.018
2025-10-16,6515.TW,nvda,-0.09,-1.018
2025-10-17,6515.TW,adr,-2.56,-0.412
2025-10-17,6515.TW,us_index,0.73,-0.412
2025-10-17,6515.TW,nvda,0.88,-0.412
2025-10-17,6515.TW,vix,-3.0,-0.412
2025-10-20,6515.TW,adr,-2.54,-1.033
2025-10-20,6515.TW,us_index,-0.49,-1.033
2025-10-20,6515.TW,nvda,0.62,-1.033
2025-10-20,6515.TW,vix,2.0,-1.033
2025-10-21,6515.TW,adr,1.42,2.296
2025-10-21,6515.TW,us_index,2.37,2.296
2025-10-21,6515.TW,nvda,-0.25,2.296
2025-10-21,6515.TW,vix,2.0,2.296
2025-10-22,6515.TW,adr,-1.71,0.612
2025-10-22,6515.TW,us_index,-1.0,0.612
2025-10-22,6515.TW,nvda,-0.65,0.612
2025-10-23,6515.TW,adr,-3.06,-0.811
2025-10-23,6515.TW,us_index,-3.55,-0.811
2025-10-23,6515.TW,nvda,-0.39,-0.811
2025-10-27,6515.TW,adr,3.35,1.227
2025-10-27,6515.TW,us_index,6.0,1.227
2025-10-27,6515.TW,nvda,2.63,1.227
2025-10-27,6515.TW,vix,2.0,1.227
2025-10-28,6515.TW,adr,1.78,-3.232
2025-10-28,6515.TW,us_index,4.11,-3.232
2025-10-28,6515.TW,nvda,2.25,-3.232
2025-10-29,6515.TW,adr,1.76,9.812
2025-10-29,6515.TW,us_index,0.56,9.812
2025-10-29,6515.TW,nvda,3.99,9.812
2025-10-30,6515.TW,adr,1.89,-3.422
2025-10-30,6515.TW,us_index,2.78,-3.422
2025-10-30,6515.TW,nvda,2.39,-3.422
2025-10-30,6515.TW,limit,8.0,-3.422
2025-10-31,6515.TW,adr,-0.98,3.543
2025-10-31,6515.TW,us_index,-2.29,3.543
2025-10-31,6515.TW,nvda,-1.6,3.543
2025-11-03,6515.TW,adr,-1.47,-7.224
2025-11-03,6515.TW,us_index,0.26,-7.224
2025-11-03,6515.TW,nvda,-0.16,-7.224
2025-11-04,6515.TW,adr,2.36,-0.82
2025-11-04,6515.TW,us_index,0.88,-0.82
2025-11-04,6515.TW,nvda,1.73,-0.82
2025-11-05,6515.TW,adr,-5.67,-0.207
2025-11-05,6515.TW,us_index,-6.0,-0.207
2025-11-05,6515.TW,nvda,-3.17,-0.207
2025-11-05,6515.TW,vix,-3.0,-0.207
2025-11-06,6515.TW,adr,-0.22,3.52
2025-11-06,6515.TW,us_index,4.53,3.52
2025-11-06,6515.TW,nvda,-1.4,3.52
2025-11-07,6515.TW,adr,-2.4,-4.8
2025-11-07,6515.TW,us_index,-3.59,-4.8
2025-11-07,6515.TW,nvda,-2.92,-4.8
2025-11-10,6515.TW,adr,-1.52,-0.84
2025-11-10,6515.TW,us_index,-1.52,-0.84
2025-11-10,6515.TW,nvda,0.03,-0.84
2025-11-11,6515.TW,adr,4.9,-6.568
2025-11-11,6515.TW,us_index,4.53,-6.568
2025-11-11,6515.TW,nvda,4.0,-6.568
2025-11-12,6515.TW,adr,-2.22,-0.68
2025-11-12,6515.TW,us_index,-3.71,-0.68
2025-11-12,6515.TW,nvda,-2.37,-0.68
2025-11-13,6515.TW,adr,-0.3,-0.228
2025-11-13,6515.TW,us_index,2.2,-0.228
2025-11-13,6515.TW,nvda,0.27,-0.228
2025-11-14,6515.TW,adr,-4.64,0.458
2025-11-14,6515.TW,us_index,-5.58,0.458
2025-11-14,6515.TW,nvda,-2.86,0.458
2025-11-14,6515.TW,vix,-3.0,0.458
2025-11-17,6515.TW,adr,1.49,0.456
2025-11-17,6515.TW,us_index,-0.17,0.456
2025-11-17,6515.TW,nvda,1.42,0.456
2025-11-18,6515.TW,adr,-1.58,-2.041
2025-11-18,6515.TW,us_index,-2.32,-2.041
2025-11-18,6515.TW,nvda,-1.5,-2.041
2025-11-18,6515.TW,vix,-3.0,-2.041
2025-11-19,6515.TW,adr,-2.33,-0.926
2025-11-19,6515.TW,us_index,-3.46,-0.926
2025-11-19,6515.TW,nvda,-2.25,-0.926
2025-11-19,6515.TW,vix,-3.0,-0.926
2025-11-20,6515.TW,adr,2.57,9.813
2025-11-20,6515.TW,us_index,2.72,9.813
2025-11-20,6515.TW,nvda,2.28,9.813
2025-11-21,6515.TW,adr,-2.76,-1.702
2025-11-21,6515.TW,us_index,-6.0,-1.702
2025-11-21,6515.TW,nvda,-2.52,-1.702
2025-11-21,6515.TW,vix,-3.0,-1.702
2025-11-21,6515.TW,limit,8.0,-1.702
2025-11-24,6515.TW,adr,-1.41,7.143
2025-11-24,6515.TW,us_index,1.28,7.143
2025-11-24,6515.TW,nvda,-0.78,7.143
2025-11-24,6515.TW,vix,2.0,7.143
2025-11-25,6515.TW,adr,5.57,1.616
2025-11-25,6515.TW,us_index,6.0,1.616
2025-11-25,6515.TW,nvda,1.64,1.616
2025-11-25,6515.TW,vix,2.0,1.616
2025-11-26,6515.TW,adr,0.02,5.169
2025-11-26,6515.TW,us_index,0.25,5.169
2025-11-26,6515.TW,nvda,-2.07,5.169
2025-11-27,6515.TW,adr,2.97,3.97
2025-11-27,6515.TW,us_index,4.14,3.97
2025-11-27,6515.TW,nvda,1.1,3.97
2025-12-01,6515.TW,adr,0.86,-9.894
2025-12-01,6515.TW,us_index,2.73,-9.894
2025-12-01,6515.TW,nvda,-1.45,-9.894
2025-12-02,6515.TW,adr,-2.1,0.392
2025-12-02,6515.TW,us_index,-0.1,0.392
2025-12-02,6515.TW,nvda,1.32,0.392
2025-12-02,6515.TW,limit,-8.0,0.392
2025-12-03,6515.TW,adr,2.45,0.977
2025-12-03,6515.TW,us_index,2.75,0.977
2025-12-03,6515.TW,nvda,0.68,0.977
2025-12-04,6515.TW,adr,1.84,-0.58
2025-12-04,6515.TW,us_index,2.75,-0.58
2025-12-04,6515.TW,nvda,-0.82,-0.58
2025-12-05,6515.TW,adr,-1.36,-0.389
2025-12-05,6515.TW,us_index,-1.33,-0.389
2025-12-05,6515.TW,nvda,1.69,-0.389
2025-12-08,6515.TW,adr,0.98,-1.563
2025-12-08,6515.TW,us_index,1.64,-1.563
2025-12-08,6515.TW,nvda,-0.42,-1.563
2025-12-09,6515.TW,adr,3.88,6.151
2025-12-09,6515.TW,us_index,1.65,6.151
2025-12-09,6515.TW,nvda,1.38,6.151
2025-12-10,6515.TW,adr,0.82,0.374
2025-12-10,6515.TW,us_index,-0.06,0.374
2025-12-10,6515.TW,nvda,-0.25,0.374
2025-12-11,6515.TW,adr,3.55,-0.745
2025-12-11,6515.TW,us_index,1.93,-0.745
2025-12-11,6515.TW,nvda,-0.51,-0.745
2025-12-12,6515.TW,adr,-2.73,5.066
2025-12-12,6515.TW,us_index,-1.13,5.066
2025-12-12,6515.TW,nvda,-1.24,5.066
2025-12-15,6515.TW,adr,-6.72,-0.536
2025-12-15,6515.TW,us_index,-6.0,-0.536
2025-12-15,6515.TW,nvda,-2.61,-0.536
2025-12-16,6515.TW,adr,-2.36,-0.539
2025-12-16,6515.TW,us_index,-0.92,-0.539
2025-12-16,6515.TW,nvda,0.58,-0.539
2025-12-17,6515.TW,adr,-0.48,-7.22
2025-12-17,6515.TW,us_index,-0.69,-7.22
2025-12-17,6515.TW,nvda,0.65,-7.22
2025-12-18,6515.TW,adr,-5.53,-0.389
2025-12-18,6515.TW,us_index,-5.67,-0.389
2025-12-18,6515.TW,nvda,-3.05,-0.389
2025-12-19,6515.TW,adr,4.46,2.539
2025-12-19,6515.TW,us_index,3.77,2.539
2025-12-19,6515.TW,nvda,1.5,2.539
2025-12-22,6515.TW,adr,2.4,-1.333
2025-12-22,6515.TW,us_index,4.46,-1.333
2025-12-22,6515.TW,nvda,3.15,-1.333
2025-12-22,6515.TW,vix,2.0,-1.333
2025-12-23,6515.TW,adr,2.4,-0.193
2025-12-23,6515.TW,us_index,1.65,-0.193
2025-12-23,6515.TW,nvda,1.19,-0.193
2025-12-24,6515.TW,adr,2.0,1.934
2025-12-24,6515.TW,us_index,0.82,1.934
2025-12-24,6515.TW,nvda,2.4,1.934
2025-12-26,6515.TW,adr,1.0,9.867
2025-12-26,6515.TW,us_index,0.41,9.867
2025-12-26,6515.TW,nvda,-0.25,9.867
2025-12-29,6515.TW,adr,2.16,-4.145
2025-12-29,6515.TW,us_index,0.07,-4.145
2025-12-29,6515.TW,nvda,0.81,-4.145
2025-12-29,6515.TW,limit,8.0,-4.145
2025-12-30,6515.TW,adr,-1.01,3.604
2025-12-30,6515.TW,us_index,-0.61,3.604
2025-12-30,6515.TW,nvda,-0.97,3.604
2025-12-31,6515.TW,adr,-0.71,-1.217
2025-12-31,6515.TW,us_index,-0.19,-1.217
2025-12-31,6515.TW,nvda,-0.29,-1.217
2026-01-02,6515.TW,adr,2.3,1.937
2026-01-02,6515.TW,us_index,-1.8,1.937
2026-01-02,6515.TW,nvda,-0.44,1.937
2026-01-05,6515.TW,adr,8.28,5.699
2026-01-05,6515.TW,us_index,6.0,5.699
2026-01-05,6515.TW,nvda,1.01,5.699
2026-01-06,6515.TW,adr,1.32,2.288
2026-01-06,6515.TW,us_index,1.61,2.288
2026-01-06,6515.TW,nvda,-0.31,2.288
2026-01-07,6515.TW,adr,2.57,5.591
2026-01-07,6515.TW,us_index,4.12,5.591
2026-01-07,6515.TW,nvda,-0.37,5.591
2026-01-08,6515.TW,adr,-4.28,-3.933
2026-01-08,6515.TW,us_index,-1.49,-3.933
2026-01-08,6515.TW,nvda,0.8,-3.933
2026-01-09,6515.TW,adr,-0.34,9.921
2026-01-09,6515.TW,us_index,-2.75,9.921
2026-01-09,6515.TW,nvda,-1.72,9.921
2026-01-12,6515.TW,adr,2.83,-0.573
2026-01-12,6515.TW,us_index,4.09,-0.573
2026-01-12,6515.TW,nvda,-0.08,-0.573
2026-01-12,6515.TW,limit,8.0,-0.573
2026-01-13,6515.TW,adr,4.02,-0.576
2026-01-13,6515.TW,us_index,0.71,-0.576
2026-01-13,6515.TW,nvda,0.03,-0.576
2026-01-14,6515.TW,adr,-0.27,1.304
2026-01-14,6515.TW,us_index,1.43,1.304
2026-01-14,6515.TW,nvda,0.38,1.304
2026-01-15,6515.TW,adr,-1.98,-1.288
2026-01-15,6515.TW,us_index,-0.9,-1.288
2026-01-15,6515.TW,nvda,-1.15,-1.288
2026-01-16,6515.TW,adr,7.11,2.464
2026-01-16,6515.TW,us_index,2.65,2.464
2026-01-16,6515.TW,nvda,1.71,2.464
2026-01-19,6515.TW,adr,0.36,-2.122
2026-01-19,6515.TW,us_index,1.72,-2.122
2026-01-19,6515.TW,nvda,-0.35,-2.122
2026-01-21,6515.TW,adr,-7.12,2.273
2026-01-21,6515.TW,us_index,-2.52,2.273
2026-01-21,6515.TW,nvda,-3.51,2.273
2026-01-21,6515.TW,vix,-3.0,2.273
2026-01-22,6515.TW,adr,-0.51,-1.961
2026-01-22,6515.TW,us_index,4.77,-1.961
2026-01-22,6515.TW,nvda,2.36,-1.961
2026-01-22,6515.TW,vix,2.0,-1.961
2026-01-23,6515.TW,adr,0.61,4.133
2026-01-23,6515.TW,us_index,0.24,4.133
2026-01-23,6515.TW,nvda,0.66,4.133
2026-01-26,6515.TW,adr,3.67,4.097
2026-01-26,6515.TW,us_index,-1.81,4.097
2026-01-26,6515.TW,nvda,1.22,4.097
2026-01-27,6515.TW,adr,-1.03,5.166
2026-01-27,6515.TW,us_index,-0.58,5.166
2026-01-27,6515.TW,nvda,-0.51,5.166
2026-01-28,6515.TW,adr,2.71,-6.082
2026-01-28,6515.TW,us_index,3.6,-6.082
2026-01-28,6515.TW,nvda,0.88,-6.082
2026-01-29,6515.TW,adr,1.87,-2.864
2026-01-29,6515.TW,us_index,3.5,-2.864
2026-01-29,6515.TW,nvda,1.27,-2.864
2026-01-30,6515.TW,adr,-1.29,0.128
2026-01-30,6515.TW,us_index,0.25,0.128
2026-01-30,6515.TW,nvda,0.41,0.128
2026-02-02,6515.TW,adr,-4.24,3.969
2026-02-02,6515.TW,us_index,-5.8,3.969
2026-02-02,6515.TW,nvda,-0.57,3.969
2026-02-03,6515.TW,adr,5.23,9.975
2026-02-03,6515.TW,us_index,2.55,9.975
2026-02-03,6515.TW,nvda,-2.31,9.975
2026-02-04,6515.TW,adr,-2.63,2.016
2026-02-04,6515.TW,us_index,-3.1,2.016
2026-02-04,6515.TW,nvda,-2.27,2.016
2026-02-04,6515.TW,vix,-3.0,2.016
2026-02-04,6515.TW,limit,8.0,2.016
2026-02-05,6515.TW,adr,-4.77,-2.854
2026-02-05,6515.TW,us_index,-6.0,-2.854
2026-02-05,6515.TW,nvda,-2.73,-2.854
2026-02-06,6515.TW,adr,2.45,1.921
2026-02-06,6515.TW,us_index,-0.09,1.921
2026-02-06,6515.TW,nvda,-1.06,1.921
2026-02-06,6515.TW,vix,-3.0,1.921
2026-02-09,6515.TW,adr,8.77,4.656
2026-02-09,6515.TW,us_index,6.0,4.656
2026-02-09,6515.TW,nvda,4.0,4.656
2026-02-10,6515.TW,adr,3.01,3.708
2026-02-10,6515.TW,us_index,2.12,3.708
2026-02-10,6515.TW,nvda,2.0,3.708
2026-02-10,6515.TW,vix,2.0,3.708
2026-02-11,6515.TW,adr,2.93,2.247
2026-02-11,6515.TW,us_index,-1.02,2.247
2026-02-11,6515.TW,nvda,-0.63,2.247
2026-02-23,6515.TW,adr,3.95,-6.194
2026-02-23,6515.TW,us_index,2.92,-6.194
2026-02-23,6515.TW,nvda,0.59,-6.194
2026-02-24,6515.TW,adr,-0.22,1.491
2026-02-24,6515.TW,us_index,-0.85,1.491
2026-02-24,6515.TW,nvda,0.73,1.491
2026-02-24,6515.TW,vix,-3.0,1.491
2026-02-25,6515.TW,adr,6.79,4.932
2026-02-25,6515.TW,us_index,2.17,4.932
2026-02-25,6515.TW,nvda,0.54,4.932
2026-02-26,6515.TW,adr,0.82,2.3
2026-02-26,6515.TW,us_index,2.43,2.3
2026-02-26,6515.TW,nvda,1.12,2.3
2026-03-02,6515.TW,adr,-5.45,-6.647
2026-03-02,6515.TW,us_index,-6.0,-6.647
2026-03-02,6515.TW,nvda,-4.0,-6.647
2026-03-02,6515.TW,vix,-3.0,-6.647
2026-03-03,6515.TW,adr,-2.34,-0.942
2026-03-03,6515.TW,us_index,0.72,-0.942
2026-03-03,6515.TW,nvda,2.39,-0.942
2026-03-04,6515.TW,adr,-6.93,-4.334
2026-03-04,6515.TW,us_index,-6.0,-4.334
2026-03-04,6515.TW,nvda,-1.07,-4.334
2026-03-05,6515.TW,adr,1.95,5.525
2026-03-05,6515.TW,us_index,2.89,5.525
2026-03-05,6515.TW,nvda,1.33,5.525
2026-03-05,6515.TW,vix,2.0,5.525
2026-03-06,6515.TW,adr,-1.6,9.948
2026-03-06,6515.TW,us_index,-1.76,9.948
2026-03-06,6515.TW,nvda,0.13,9.948
2026-03-06,6515.TW,vix,-3.0,9.948
2026-03-09,6515.TW,adr,-6.77,-5.143
2026-03-09,6515.TW,us_index,-5.89,-5.143
2026-03-09,6515.TW,nvda,-2.41,-5.143
2026-03-09,6515.TW,vix,-3.0,-5.143
2026-03-09,6515.TW,limit,8.0,-5.143
2026-03-10,6515.TW,adr,4.63,9.94
2026-03-10,6515.TW,us_index,5.9,9.94
2026-03-10,6515.TW,nvda,2.17,9.94
2026-03-10,6515.TW,vix,2.0,9.94
2026-03-11,6515.TW,adr,-0.74,7.763
2026-03-11,6515.TW,us_index,1.05,7.763
2026-03-11,6515.TW,nvda,0.93,7.763
2026-03-11,6515.TW,limit,8.0,7.763
2026-03-12,6515.TW,adr,3.44,7.288
2026-03-12,6515.TW,us_index,0.94,7.288
2026-03-12,6515.TW,nvda,0.55,7.288
2026-03-13,6515.TW,adr,-8.06,-0.711
2026-03-13,6515.TW,us_index,-5.14,-0.711
2026-03-13,6515.TW,nvda,-1.24,-0.711
2026-03-13,6515.TW,vix,-3.0,-0.711
2026-03-16,6515.TW,adr,0.76,-1.989
2026-03-16,6515.TW,us_index,0.07,-1.989
2026-03-16,6515.TW,nvda,-1.26,-1.989
2026-03-17,6515.TW,adr,0.91,7.468
2026-03-17,6515.TW,us_index,2.93,7.468
2026-03-17,6515.TW,nvda,1.32,7.468
2026-03-17,6515.TW,vix,2.0,7.468
2026-03-18,6515.TW,adr,2.7,9.063
2026-03-18,6515.TW,us_index,0.78,9.063
2026-03-18,6515.TW,nvda,-0.56,9.063
2026-03-19,6515.TW,adr,-2.96,-0.139
2026-03-19,6515.TW,us_index,-0.8,-0.139
2026-03-19,6515.TW,nvda,-0.67,-0.139
2026-03-19,6515.TW,vix,-3.0,-0.139
2026-03-20,6515.TW,adr,-0.37,9.986
2026-03-20,6515.TW,us_index,1.31,9.986
2026-03-20,6515.TW,nvda,-0.82,9.986
2026-03-23,6515.TW,adr,-4.51,-0.567
2026-03-23,6515.TW,us_index,-3.68,-0.567
2026-03-23,6515.TW,nvda,-2.63,-0.567
2026-03-23,6515.TW,vix,-3.0,-0.567
2026-03-23,6515.TW,limit,8.0,-0.567
2026-03-24,6515.TW,adr,4.48,3.868
2026-03-24,6515.TW,us_index,2.0,3.868
2026-03-24,6515.TW,nvda,1.36,3.868
2026-03-25,6515.TW,adr,2.27,3.175
2026-03-25,6515.TW,us_index,1.92,3.175
2026-03-25,6515.TW,nvda,-0.2,3.175
2026-03-26,6515.TW,adr,2.1,-3.609
2026-03-26,6515.TW,us_index,1.81,-3.609
2026-03-26,6515.TW,nvda,1.59,-3.609
2026-03-27,6515.TW,adr,-9.96,-2.824
2026-03-27,6515.TW,us_index,-6.0,-2.824
2026-03-27,6515.TW,nvda,-3.33,-2.824
2026-03-30,6515.TW,adr,0.31,-3.032
2026-03-30,6515.TW,us_index,-2.53,-3.032
2026-03-30,6515.TW,nvda,-1.74,-3.032
2026-03-30,6515.TW,vix,-5.0,-3.032
2026-03-31,6515.TW,adr,-5.01,-6.84
2026-03-31,6515.TW,us_index,-6.0,-6.84
2026-03-31,6515.TW,nvda,-1.12,-6.84
2026-03-31,6515.TW,vix,-2.0,-6.84
2026-04-01,6515.TW,adr,10.84,1.958
2026-04-01,6515.TW,us_index,6.0,1.958
2026-04-01,6515.TW,nvda,4.0,1.958
2026-04-01,6515.TW,vix,2.0,1.958
2026-04-02,6515.TW,adr,1.68,-9.396
2026-04-02,6515.TW,us_index,4.23,-9.396
2026-04-02,6515.TW,nvda,0.62,-9.396
2026-04-07,6515.TW,adr,0.14,7.494
2026-04-07,6515.TW,us_index,2.18,7.494
2026-04-07,6515.TW,nvda,0.86,7.494
2026-04-08,6515.TW,adr,1.67,10.0
2026-04-08,6515.TW,us_index,1.66,10.0
2026-04-08,6515.TW,nvda,0.21,10.0
2026-04-09,6515.TW,adr,9.54,2.369
2026-04-09,6515.TW,us_index,6.0,2.369
2026-04-09,6515.TW,nvda,1.79,2.369
2026-04-09,6515.TW,vix,2.0,2.369
2026-04-09,6515.TW,limit,8.0,2.369
2026-04-10,6515.TW,adr,-0.18,-0.813
2026-04-10,6515.TW,us_index,3.15,-0.813
2026-04-10,6515.TW,nvda,0.8,-0.813
2026-04-13,6515.TW,adr,2.24,7.945
2026-04-13,6515.TW,us_index,3.46,7.945
2026-04-13,6515.TW,nvda,2.05,7.945
2026-04-14,6515.TW,adr,-0.44,-1.051
2026-04-14,6515.TW,us_index,2.53,-1.051
2026-04-14,6515.TW,nvda,0.29,-1.051
2026-04-15,6515.TW,adr,4.47,7.025
2026-04-15,6515.TW,us_index,3.06,7.025
2026-04-15,6515.TW,nvda,3.04,7.025
2026-04-16,6515.TW,adr,-2.02,8.329
2026-04-16,6515.TW,us_index,0.25,8.329
2026-04-16,6515.TW,nvda,0.96,8.329
2026-04-17,6515.TW,adr,-5.01,4.939
2026-04-17,6515.TW,us_index,1.46,4.939
2026-04-17,6515.TW,nvda,-0.21,4.939
2026-04-20,6515.TW,adr,3.15,4.755
2026-04-20,6515.TW,us_index,3.64,4.755
2026-04-20,6515.TW,nvda,1.34,4.755
2026-04-21,6515.TW,adr,-1.84,-0.741
2026-04-21,6515.TW,us_index,0.68,-0.741
2026-04-21,6515.TW,nvda,0.15,-0.741
2026-04-22,6515.TW,adr,0.8,0.14
2026-04-22,6515.TW,us_index,0.75,0.14
2026-04-22,6515.TW,nvda,-0.86,0.14
2026-04-24,6515.TW,adr,-1.97,-6.244
2026-04-24,6515.TW,us_index,2.56,-6.244
2026-04-24,6515.TW,nvda,-1.13,-6.244
2026-04-27,6515.TW,adr,8.28,-4.771
2026-04-27,6515.TW,us_index,6.0,-4.771
2026-04-27,6515.TW,nvda,3.46,-4.771
2026-04-28,6515.TW,adr,1.0,5.793
2026-04-28,6515.TW,us_index,-1.51,5.793
2026-04-28,6515.TW,nvda,3.2,5.793
2026-04-29,6515.TW,adr,-4.99,0.493
2026-04-29,6515.TW,us_index,-5.37,0.493
2026-04-29,6515.TW,nvda,-1.27,0.493
2026-04-30,6515.TW,adr,0.61,1.964
2026-04-30,6515.TW,us_index,3.52,1.964
2026-04-30,6515.TW,nvda,-1.47,1.964
2026-05-04,6515.TW,adr,1.56,3.033
2026-05-04,6515.TW,us_index,4.7,3.033
2026-05-04,6515.TW,nvda,-4.0,3.033
2026-05-05,6515.TW,adr,1.59,-6.028
2026-05-05,6515.TW,us_index,-0.86,-6.028
2026-05-05,6515.TW,nvda,0.01,-6.028
2026-05-06,6515.TW,adr,-2.87,0.746
2026-05-06,6515.TW,us_index,6.0,0.746
2026-05-06,6515.TW,nvda,-0.8,0.746
2026-05-07,6515.TW,adr,10.18,-2.665
2026-05-07,6515.TW,us_index,6.0,-2.665
2026-05-07,6515.TW,nvda,4.0,-2.665
2026-05-08,6515.TW,adr,-2.04,-2.333
2026-05-08,6515.TW,us_index,-4.08,-2.333
2026-05-08,6515.TW,nvda,1.41,-2.333
2026-05-11,6515.TW,adr,-0.95,4.777
2026-05-11,6515.TW,us_index,6.0,4.777
2026-05-11,6515.TW,nvda,1.4,4.777
2026-05-12,6515.TW,adr,-2.77,-1.388
2026-05-12,6515.TW,us_index,3.89,-1.388
2026-05-12,6515.TW,nvda,1.58,-1.388
2026-05-13,6515.TW,adr,-2.87,-0.754
2026-05-13,6515.TW,us_index,-4.52,-0.754
2026-05-13,6515.TW,nvda,0.49,-0.754
2026-05-14,6515.TW,adr,1.01,6.734
2026-05-14,6515.TW,us_index,3.85,6.734
